Q	H	P	Ph	ni	e	dHu
170.101	102.23	61450.3	47291.5	0.76959	0.361257	121.171
170.201	102.222	61471.7	47315.4	0.769711	0.361171	121.311
170.301	102.213	61493.1	47339.3	0.769831	0.361084	121.451
170.401	102.205	61514.5	47363.2	0.769951	0.360998	121.592
170.501	102.196	61536	47387.1	0.770071	0.360912	121.732
170.601	102.188	61557.4	47410.9	0.77019	0.360826	121.873
170.701	102.179	61578.8	47434.7	0.770309	0.36074	122.013
170.801	102.171	61600.3	47458.6	0.770428	0.360655	122.154
170.901	102.162	61621.7	47482.4	0.770546	0.360569	122.294
171.001	102.154	61643.1	47506.2	0.770664	0.360484	122.435
171.101	102.145	61664.6	47529.9	0.770782	0.360398	122.576
171.201	102.136	61686	47553.7	0.7709	0.360313	122.717
171.301	102.128	61707.4	47577.4	0.771017	0.360227	122.858
171.401	102.119	61728.8	47601.2	0.771133	0.360142	122.999
171.501	102.11	61750.3	47624.9	0.77125	0.360057	123.141
171.601	102.102	61771.7	47648.6	0.771366	0.359972	123.282
171.701	102.093	61793.1	47672.3	0.771482	0.359887	123.423
171.801	102.084	61814.6	47696	0.771598	0.359803	123.565
171.901	102.075	61836	47719.6	0.771713	0.359718	123.706
172.001	102.067	61857.4	47743.3	0.771828	0.359633	123.848
172.101	102.058	61878.9	47766.9	0.771942	0.359549	123.99
172.201	102.049	61900.3	47790.5	0.772056	0.359465	124.132
172.301	102.04	61921.7	47814.1	0.77217	0.35938	124.274
172.401	102.031	61943.1	47837.7	0.772284	0.359296	124.416
172.501	102.022	61964.6	47861.3	0.772397	0.359212	124.558
172.601	102.013	61986	47884.8	0.77251	0.359128	124.7
172.701	102.004	62007.4	47908.4	0.772623	0.359044	124.842
172.801	101.995	62028.9	47931.9	0.772735	0.358961	124.984
172.901	101.986	62050.3	47955.4	0.772847	0.358877	125.127
173.001	101.977	62071.7	47978.9	0.772959	0.358793	125.269
173.101	101.968	62093.2	48002.4	0.77307	0.35871	125.412
173.201	101.959	62114.6	48025.8	0.773181	0.358626	125.554
173.301	101.95	62136	48049.3	0.773292	0.358543	125.697
173.401	101.941	62157.4	48072.7	0.773402	0.35846	125.84
173.501	101.932	62178.9	48096.1	0.773512	0.358377	125.983
173.601	101.923	62200.3	48119.5	0.773622	0.358294	126.126
173.701	101.914	62221.7	48142.9	0.773731	0.358211	126.269
173.801	101.904	62243.2	48166.3	0.773841	0.358128	126.412
173.901	101.895	62264.6	48189.6	0.773949	0.358045	126.555
174.001	101.886	62286	48213	0.774058	0.357963	126.698
174.101	101.877	62307.4	48236.3	0.774166	0.35788	126.842
174.201	101.867	62328.9	48259.6	0.774274	0.357798	126.985
174.301	101.858	62350.3	48282.9	0.774381	0.357715	127.129
174.401	101.849	62371.7	48306.2	0.774488	0.357633	127.272
174.501	101.839	62393.2	48329.4	0.774595	0.357551	127.416
174.601	101.83	62414.6	48352.7	0.774702	0.357469	127.56
174.701	101.821	62436	48375.9	0.774808	0.357387	127.704
174.801	101.811	62457.5	48399.1	0.774914	0.357305	127.848
174.901	101.802	62478.9	48422.3	0.775019	0.357223	127.992
175.001	101.792	62500.3	48445.5	0.775125	0.357142	128.136
175.101	101.783	62521.8	48468.7	0.77523	0.35706	128.28
175.201	101.773	62543.2	48491.9	0.775334	0.356979	128.424
175.301	101.764	62564.6	48515	0.775438	0.356897	128.569
175.402	101.754	62586	48538.1	0.775542	0.356816	128.713
175.502	101.745	62607.5	48561.2	0.775646	0.356735	128.858
175.602	101.735	62628.9	48584.3	0.775749	0.356654	129.002
175.702	101.725	62650.3	48607.4	0.775852	0.356572	129.147
175.802	101.716	62671.8	48630.5	0.775955	0.356492	129.292
175.902	101.706	62693.2	48653.5	0.776057	0.356411	129.437
176.002	101.697	62714.6	48676.5	0.776159	0.35633	129.582
176.102	101.687	62736	48699.5	0.776261	0.356249	129.727
176.202	101.677	62757.5	48722.5	0.776362	0.356169	129.872
176.302	101.667	62778.9	48745.5	0.776463	0.356088	130.017
176.402	101.658	62800.3	48768.5	0.776564	0.356008	130.162
176.502	101.648	62821.8	48791.4	0.776664	0.355928	130.308
176.602	101.638	62843.2	48814.4	0.776765	0.355847	130.453
176.702	101.628	62864.6	48837.3	0.776864	0.355767	130.599
176.802	101.618	62886.1	48860.2	0.776964	0.355687	130.744
176.902	101.608	62907.5	48883.1	0.777063	0.355607	130.89
177.002	101.599	62928.9	48905.9	0.777162	0.355527	131.036
177.102	101.589	62950.3	48928.8	0.77726	0.355448	131.182
177.202	101.579	62971.8	48951.6	0.777358	0.355368	131.327
177.302	101.569	62993.2	48974.4	0.777456	0.355288	131.473
177.402	101.559	63014.6	48997.2	0.777553	0.355209	131.62
177.502	101.549	63036.1	49020	0.777651	0.35513	131.766
177.602	101.539	63057.5	49042.8	0.777747	0.35505	131.912
177.702	101.529	63078.9	49065.6	0.777844	0.354971	132.058
177.802	101.518	63100.4	49088.3	0.77794	0.354892	132.205
177.902	101.508	63121.8	49111	0.778036	0.354813	132.351
178.002	101.498	63143.2	49133.7	0.778132	0.354734	132.498
178.102	101.488	63164.6	49156.4	0.778227	0.354655	132.645
178.202	101.478	63186.1	49179.1	0.778322	0.354576	132.791
178.302	101.468	63207.5	49201.7	0.778416	0.354498	132.938
178.402	101.458	63228.9	49224.4	0.77851	0.354419	133.085
178.502	101.447	63250.4	49247	0.778604	0.35434	133.232
178.602	101.437	63271.8	49269.6	0.778698	0.354262	133.379
178.702	101.427	63293.2	49292.2	0.778791	0.354184	133.526
178.802	101.416	63314.7	49314.8	0.778884	0.354105	133.674
178.902	101.406	63336.1	49337.3	0.778977	0.354027	133.821
179.002	101.396	63357.5	49359.9	0.779069	0.353949	133.968
179.102	101.385	63378.9	49382.4	0.779161	0.353871	134.116
179.202	101.375	63400.4	49404.9	0.779253	0.353793	134.263
179.302	101.365	63421.8	49427.4	0.779344	0.353715	134.411
179.402	101.354	63443.2	49449.9	0.779435	0.353638	134.559
179.502	101.344	63464.7	49472.3	0.779526	0.35356	134.707
179.602	101.333	63486.1	49494.8	0.779616	0.353483	134.855
179.702	101.323	63507.5	49517.2	0.779706	0.353405	135.003
179.802	101.312	63529	49539.6	0.779796	0.353328	135.151
179.902	101.302	63550.4	49562	0.779885	0.35325	135.299
180.002	101.291	63571.8	49584.4	0.779974	0.353173	135.447
180.102	101.28	63593.2	49606.7	0.780063	0.353096	135.595
180.202	101.27	63614.7	49629.1	0.780151	0.353019	135.744
180.302	101.259	63636.1	49651.4	0.780239	0.352942	135.892
180.402	101.248	63657.5	49673.7	0.780327	0.352865	136.041
180.502	101.238	63679	49696	0.780414	0.352788	136.189
180.602	101.227	63700.4	49718.2	0.780501	0.352712	136.338
180.702	101.216	63721.8	49740.5	0.780588	0.352635	136.487
180.802	101.206	63743.2	49762.7	0.780675	0.352559	136.636
180.902	101.195	63764.7	49785	0.780761	0.352482	136.785
181.002	101.184	63786.1	49807.2	0.780846	0.352406	136.934
181.102	101.173	63807.5	49829.3	0.780932	0.35233	137.083
181.202	101.162	63829	49851.5	0.781017	0.352253	137.232
181.302	101.151	63850.4	49873.7	0.781102	0.352177	137.382
181.402	101.141	63871.8	49895.8	0.781186	0.352101	137.531
181.502	101.13	63893.3	49917.9	0.781271	0.352025	137.681
181.602	101.119	63914.7	49940	0.781354	0.351949	137.83
181.702	101.108	63936.1	49962.1	0.781438	0.351874	137.98
181.802	101.097	63957.6	49984.2	0.781521	0.351798	138.129
181.902	101.086	63979	50006.2	0.781604	0.351722	138.279
182.002	101.075	64000.4	50028.2	0.781686	0.351647	138.429
182.102	101.064	64021.8	50050.3	0.781769	0.351571	138.579
182.202	101.053	64043.3	50072.3	0.78185	0.351496	138.729
182.302	101.041	64064.7	50094.2	0.781932	0.351421	138.879
182.402	101.03	64086.1	50116.2	0.782013	0.351346	139.03
182.502	101.019	64107.6	50138.1	0.782094	0.351271	139.18
182.602	101.008	64129	50160.1	0.782175	0.351196	139.33
182.702	100.997	64150.4	50182	0.782255	0.351121	139.481
182.802	100.986	64171.8	50203.9	0.782335	0.351046	139.631
182.902	100.974	64193.3	50225.7	0.782414	0.350971	139.782
183.002	100.963	64214.7	50247.6	0.782493	0.350896	139.933
183.102	100.952	64236.1	50269.4	0.782572	0.350822	140.083
183.202	100.94	64257.6	50291.2	0.782651	0.350747	140.234
183.302	100.929	64279	50313.1	0.782729	0.350673	140.385
183.402	100.918	64300.4	50334.8	0.782807	0.350598	140.536
183.502	100.906	64321.9	50356.6	0.782885	0.350524	140.687
183.602	100.895	64343.3	50378.4	0.782962	0.35045	140.839
183.702	100.884	64364.7	50400.1	0.783039	0.350376	140.99
183.802	100.872	64386.1	50421.8	0.783116	0.350302	141.141
183.902	100.861	64407.6	50443.5	0.783192	0.350228	141.293
184.002	100.849	64429	50465.2	0.783268	0.350154	141.444
184.102	100.838	64450.4	50486.8	0.783344	0.35008	141.596
184.202	100.826	64471.9	50508.5	0.783419	0.350006	141.748
184.302	100.814	64493.3	50530.1	0.783494	0.349933	141.899
184.402	100.803	64514.7	50551.7	0.783569	0.349859	142.051
184.502	100.791	64536.2	50573.3	0.783643	0.349786	142.203
184.602	100.78	64557.6	50594.9	0.783717	0.349712	142.355
184.702	100.768	64579	50616.4	0.783791	0.349639	142.507
184.802	100.756	64600.4	50638	0.783864	0.349566	142.659
184.902	100.745	64621.9	50659.5	0.783937	0.349492	142.812
185.002	100.733	64643.3	50681	0.78401	0.349419	142.964
185.102	100.721	64664.7	50702.5	0.784082	0.349346	143.117
185.202	100.709	64686.2	50723.9	0.784154	0.349273	143.269
185.302	100.698	64707.6	50745.4	0.784226	0.349201	143.422
185.402	100.686	64729	50766.8	0.784297	0.349128	143.574
185.502	100.674	64750.5	50788.2	0.784368	0.349055	143.727
185.602	100.662	64771.9	50809.6	0.784439	0.348982	143.88
185.702	100.65	64793.3	50831	0.784509	0.34891	144.033
185.802	100.638	64814.7	50852.3	0.784579	0.348837	144.186
185.902	100.626	64836.2	50873.6	0.784649	0.348765	144.339
186.002	100.614	64857.6	50895	0.784719	0.348693	144.492
186.102	100.602	64879	50916.3	0.784788	0.348621	144.646
186.202	100.59	64900.5	50937.5	0.784856	0.348548	144.799
186.302	100.578	64921.9	50958.8	0.784925	0.348476	144.952
186.402	100.566	64943.3	50980.1	0.784993	0.348404	145.106
186.502	100.554	64964.8	51001.3	0.785061	0.348332	145.259
186.602	100.542	64986.2	51022.5	0.785128	0.348261	145.413
186.702	100.53	65007.6	51043.7	0.785195	0.348189	145.567
186.802	100.518	65029	51064.8	0.785262	0.348117	145.721
186.902	100.506	65050.5	51086	0.785329	0.348045	145.875
187.002	100.493	65071.9	51107.1	0.785395	0.347974	146.029
187.102	100.481	65093.3	51128.2	0.785461	0.347903	146.183
187.202	100.469	65114.8	51149.3	0.785526	0.347831	146.337
187.302	100.457	65136.2	51170.4	0.785591	0.34776	146.491
187.402	100.444	65157.6	51191.5	0.785656	0.347689	146.645
187.502	100.432	65179.1	51212.5	0.78572	0.347617	146.8
187.602	100.42	65200.5	51233.5	0.785785	0.347546	146.954
187.702	100.407	65221.9	51254.5	0.785848	0.347475	147.109
187.802	100.395	65243.3	51275.5	0.785912	0.347404	147.264
187.902	100.383	65264.8	51296.5	0.785975	0.347334	147.418
188.002	100.37	65286.2	51317.4	0.786038	0.347263	147.573
188.102	100.358	65307.6	51338.4	0.786101	0.347192	147.728
188.202	100.345	65329.1	51359.3	0.786163	0.347122	147.883
188.302	100.333	65350.5	51380.2	0.786225	0.347051	148.038
188.402	100.32	65371.9	51401	0.786286	0.346981	148.193
188.502	100.308	65393.4	51421.9	0.786347	0.34691	148.349
188.602	100.295	65414.8	51442.7	0.786408	0.34684	148.504
188.702	100.283	65436.2	51463.5	0.786469	0.34677	148.659
188.802	100.27	65457.6	51484.3	0.786529	0.346699	148.815
188.902	100.257	65479.1	51505.1	0.786589	0.346629	148.97
189.002	100.245	65500.5	51525.9	0.786648	0.346559	149.126
189.102	100.232	65521.9	51546.6	0.786708	0.346489	149.282
189.202	100.219	65543.4	51567.3	0.786767	0.346419	149.438
189.302	100.206	65564.8	51588	0.786825	0.34635	149.594
189.402	100.194	65586.2	51608.7	0.786883	0.34628	149.75
189.502	100.181	65607.7	51629.4	0.786941	0.34621	149.906
189.602	100.168	65629.1	51650	0.786999	0.346141	150.062
189.702	100.155	65650.5	51670.6	0.787056	0.346071	150.218
189.802	100.142	65671.9	51691.2	0.787113	0.346002	150.374
189.902	100.13	65693.4	51711.8	0.78717	0.345932	150.531
190.002	100.117	65714.8	51732.4	0.787226	0.345863	150.687
190.102	100.104	65736.2	51752.9	0.787282	0.345794	150.844
190.202	100.091	65757.7	51773.5	0.787338	0.345725	151
190.302	100.078	65779.1	51794	0.787393	0.345656	151.157
190.402	100.065	65800.5	51814.5	0.787448	0.345587	151.314
190.502	100.052	65822	51834.9	0.787502	0.345518	151.471
190.602	100.039	65843.4	51855.4	0.787557	0.345449	151.628
190.702	100.026	65864.8	51875.8	0.787611	0.34538	151.785
190.802	100.013	65886.2	51896.2	0.787664	0.345311	151.942
190.902	99.9995	65907.7	51916.6	0.787718	0.345243	152.099
191.002	99.9864	65929.1	51937	0.787771	0.345174	152.257
191.102	99.9733	65950.5	51957.4	0.787823	0.345106	152.414
191.202	99.9601	65972	51977.7	0.787876	0.345037	152.571
191.302	99.9469	65993.4	51998	0.787928	0.344969	152.729
191.402	99.9336	66014.8	52018.3	0.787979	0.344901	152.887
191.502	99.9204	66036.2	52038.6	0.788031	0.344832	153.044
191.602	99.9071	66057.7	52058.9	0.788082	0.344764	153.202
191.702	99.8938	66079.1	52079.1	0.788132	0.344696	153.36
191.803	99.8805	66100.5	52099.3	0.788183	0.344628	153.518
191.903	99.8671	66122	52119.5	0.788233	0.34456	153.676
192.003	99.8538	66143.4	52139.7	0.788283	0.344492	153.834
192.103	99.8404	66164.8	52159.8	0.788332	0.344425	153.992
192.203	99.827	66186.3	52180	0.788381	0.344357	154.151
192.303	99.8135	66207.7	52200.1	0.78843	0.344289	154.309
192.403	99.8001	66229.1	52220.2	0.788478	0.344222	154.467
192.503	99.7866	66250.5	52240.3	0.788526	0.344154	154.626
192.603	99.7731	66272	52260.4	0.788574	0.344087	154.785
192.703	99.7595	66293.4	52280.4	0.788621	0.344019	154.943
192.803	99.746	66314.8	52300.4	0.788669	0.343952	155.102
192.903	99.7324	66336.3	52320.4	0.788715	0.343885	155.261
193.003	99.7188	66357.7	52340.4	0.788762	0.343818	155.42
193.103	99.7051	66379.1	52360.4	0.788808	0.343751	155.579
193.203	99.6915	66400.6	52380.3	0.788854	0.343684	155.738
193.303	99.6778	66422	52400.2	0.788899	0.343617	155.897
193.403	99.6641	66443.4	52420.1	0.788944	0.34355	156.056
193.503	99.6504	66464.8	52440	0.788989	0.343483	156.216
193.603	99.6366	66486.3	52459.9	0.789033	0.343416	156.375
193.703	99.6229	66507.7	52479.7	0.789077	0.34335	156.535
193.803	99.6091	66529.1	52499.6	0.789121	0.343283	156.694
193.903	99.5953	66550.6	52519.4	0.789165	0.343216	156.854
194.003	99.5814	66572	52539.1	0.789208	0.34315	157.014
194.103	99.5675	66593.4	52558.9	0.789251	0.343084	157.174
194.203	99.5536	66614.9	52578.6	0.789293	0.343017	157.334
194.303	99.5397	66636.3	52598.4	0.789335	0.342951	157.494
194.403	99.5258	66657.7	52618.1	0.789377	0.342885	157.654
194.503	99.5118	66679.1	52637.8	0.789419	0.342819	157.814
194.603	99.4979	66700.6	52657.4	0.78946	0.342753	157.974
194.703	99.4839	66722	52677.1	0.789501	0.342687	158.135
194.803	99.4698	66743.4	52696.7	0.789541	0.342621	158.295
194.903	99.4558	66764.9	52716.3	0.789581	0.342555	158.456
195.003	99.4417	66786.3	52735.9	0.789621	0.342489	158.616
195.103	99.4276	66807.7	52755.4	0.789661	0.342423	158.777
195.203	99.4135	66829.2	52775	0.7897	0.342358	158.938
195.303	99.3993	66850.6	52794.5	0.789739	0.342292	159.098
195.403	99.3851	66872	52814	0.789777	0.342227	159.259
195.503	99.3709	66893.4	52833.5	0.789816	0.342161	159.42
195.603	99.3567	66914.9	52852.9	0.789854	0.342096	159.581
195.703	99.3425	66936.3	52872.4	0.789891	0.34203	159.743
195.803	99.3282	66957.7	52891.8	0.789928	0.341965	159.904
195.903	99.3139	66979.2	52911.2	0.789965	0.3419	160.065
196.003	99.2996	67000.6	52930.6	0.790002	0.341835	160.227
196.103	99.2853	67022	52949.9	0.790038	0.34177	160.388
196.203	99.2709	67043.5	52969.3	0.790074	0.341705	160.55
196.303	99.2565	67064.9	52988.6	0.79011	0.34164	160.711
196.403	99.2421	67086.3	53007.9	0.790145	0.341575	160.873
196.503	99.2277	67107.7	53027.2	0.79018	0.34151	161.035
196.603	99.2132	67129.2	53046.4	0.790214	0.341446	161.197
196.703	99.1987	67150.6	53065.7	0.790249	0.341381	161.359
196.803	99.1842	67172	53084.9	0.790283	0.341316	161.521
196.903	99.1697	67193.5	53104.1	0.790316	0.341252	161.683
197.003	99.1552	67214.9	53123.3	0.79035	0.341187	161.845
197.103	99.1406	67236.3	53142.4	0.790383	0.341123	162.008
197.203	99.126	67257.8	53161.6	0.790415	0.341059	162.17
197.303	99.1114	67279.2	53180.7	0.790448	0.340994	162.333
197.403	99.0967	67300.6	53199.8	0.79048	0.34093	162.495
197.503	99.082	67322	53218.8	0.790511	0.340866	162.658
197.603	99.0674	67343.5	53237.9	0.790543	0.340802	162.821
197.703	99.0526	67364.9	53256.9	0.790574	0.340738	162.983
197.803	99.0379	67386.3	53275.9	0.790604	0.340674	163.146
197.903	99.0231	67407.8	53294.9	0.790635	0.34061	163.309
198.003	99.0083	67429.2	53313.9	0.790665	0.340546	163.472
198.103	98.9935	67450.6	53332.8	0.790694	0.340483	163.636
198.203	98.9787	67472	53351.8	0.790724	0.340419	163.799
198.303	98.9638	67493.5	53370.7	0.790753	0.340355	163.962
198.403	98.949	67514.9	53389.6	0.790782	0.340292	164.126
198.503	98.9341	67536.3	53408.4	0.79081	0.340228	164.289
198.603	98.9191	67557.8	53427.3	0.790838	0.340165	164.453
198.703	98.9042	67579.2	53446.1	0.790866	0.340102	164.616
198.803	98.8892	67600.6	53464.9	0.790893	0.340038	164.78
198.903	98.8742	67622.1	53483.7	0.79092	0.339975	164.944
199.003	98.8592	67643.5	53502.4	0.790947	0.339912	165.108
199.103	98.8441	67664.9	53521.2	0.790974	0.339849	165.272
199.203	98.8291	67686.3	53539.9	0.791	0.339786	165.436
199.303	98.814	67707.8	53558.6	0.791026	0.339723	165.6
199.403	98.7989	67729.2	53577.3	0.791051	0.33966	165.764
199.503	98.7837	67750.6	53595.9	0.791076	0.339597	165.928
199.603	98.7685	67772.1	53614.6	0.791101	0.339534	166.093
199.703	98.7534	67793.5	53633.2	0.791126	0.339472	166.257
199.803	98.7382	67814.9	53651.8	0.79115	0.339409	166.422
199.903	98.7229	67836.4	53670.3	0.791174	0.339346	166.586
200.003	98.7077	67857.8	53688.9	0.791197	0.339284	166.751
200.103	98.6924	67879.2	53707.4	0.79122	0.339221	166.916
200.203	98.6771	67900.6	53725.9	0.791243	0.339159	167.081
200.303	98.6618	67922.1	53744.4	0.791266	0.339097	167.246
200.403	98.6464	67943.5	53762.9	0.791288	0.339034	167.411
200.503	98.631	67964.9	53781.3	0.79131	0.338972	167.576
200.603	98.6156	67986.4	53799.8	0.791332	0.33891	167.741
200.703	98.6002	68007.8	53818.2	0.791353	0.338848	167.906
200.803	98.5848	68029.2	53836.5	0.791374	0.338786	168.072
200.903	98.5693	68050.7	53854.9	0.791394	0.338724	168.237
201.003	98.5538	68072.1	53873.2	0.791415	0.338662	168.403
201.103	98.5383	68093.5	53891.6	0.791435	0.3386	168.568
201.203	98.5227	68114.9	53909.9	0.791454	0.338538	168.734
201.303	98.5072	68136.4	53928.1	0.791473	0.338477	168.9
201.403	98.4916	68157.8	53946.4	0.791492	0.338415	169.066
201.503	98.476	68179.2	53964.6	0.791511	0.338353	169.232
201.603	98.4604	68200.7	53982.8	0.791529	0.338292	169.398
201.703	98.4447	68222.1	54001	0.791547	0.33823	169.564
201.803	98.429	68243.5	54019.2	0.791565	0.338169	169.73
201.903	98.4133	68265	54037.3	0.791583	0.338107	169.896
202.003	98.3976	68286.4	54055.5	0.791599	0.338046	170.063
202.103	98.3819	68307.8	54073.6	0.791616	0.337985	170.229
202.203	98.3661	68329.2	54091.7	0.791633	0.337924	170.396
202.303	98.3503	68350.7	54109.7	0.791649	0.337863	170.562
202.403	98.3345	68372.1	54127.8	0.791664	0.337802	170.729
202.503	98.3186	68393.5	54145.8	0.79168	0.337741	170.896
202.603	98.3027	68415	54163.8	0.791695	0.33768	171.063
202.703	98.2869	68436.4	54181.8	0.79171	0.337619	171.23
202.803	98.271	68457.8	54199.7	0.791724	0.337558	171.397
202.903	98.255	68479.2	54217.6	0.791738	0.337497	171.564
203.003	98.2391	68500.7	54235.6	0.791752	0.337437	171.731
203.103	98.2231	68522.1	54253.4	0.791766	0.337376	171.898
203.203	98.2071	68543.5	54271.3	0.791779	0.337315	172.066
203.303	98.191	68565	54289.2	0.791792	0.337255	172.233
203.403	98.175	68586.4	54307	0.791804	0.337194	172.401
203.503	98.1589	68607.8	54324.8	0.791816	0.337134	172.568
203.603	98.1428	68629.3	54342.6	0.791828	0.337074	172.736
203.703	98.1267	68650.7	54360.3	0.79184	0.337013	172.904
203.803	98.1106	68672.1	54378.1	0.791851	0.336953	173.071
203.903	98.0944	68693.6	54395.8	0.791862	0.336893	173.239
204.003	98.0782	68715	54413.5	0.791872	0.336833	173.407
204.103	98.062	68736.4	54431.2	0.791883	0.336773	173.575
204.203	98.0457	68757.8	54448.8	0.791892	0.336713	173.744
204.303	98.0295	68779.3	54466.5	0.791902	0.336653	173.912
204.403	98.0132	68800.7	54484.1	0.791911	0.336593	174.08
204.503	97.9969	68822.1	54501.6	0.79192	0.336533	174.249
204.603	97.9806	68843.6	54519.2	0.791929	0.336473	174.417
204.703	97.9642	68865	54536.8	0.791937	0.336414	174.586
204.803	97.9478	68886.4	54554.3	0.791945	0.336354	174.754
204.903	97.9314	68907.9	54571.8	0.791953	0.336295	174.923
205.003	97.915	68929.3	54589.3	0.79196	0.336235	175.092
205.103	97.8986	68950.7	54606.7	0.791968	0.336176	175.261
205.203	97.8821	68972.1	54624.2	0.791974	0.336116	175.43
205.303	97.8656	68993.6	54641.6	0.791981	0.336057	175.599
205.403	97.8491	69015	54659	0.791987	0.335997	175.768
205.503	97.8326	69036.4	54676.3	0.791992	0.335938	175.937
205.603	97.816	69057.9	54693.7	0.791998	0.335879	176.107
205.703	97.7994	69079.3	54711	0.792003	0.33582	176.276
205.803	97.7828	69100.7	54728.3	0.792008	0.335761	176.446
205.903	97.7662	69122.2	54745.6	0.792012	0.335702	176.615
206.003	97.7495	69143.6	54762.9	0.792016	0.335643	176.785
206.103	97.7329	69165	54780.1	0.79202	0.335584	176.955
206.203	97.7162	69186.4	54797.3	0.792024	0.335525	177.125
206.303	97.6994	69207.9	54814.5	0.792027	0.335467	177.294
206.403	97.6827	69229.3	54831.7	0.79203	0.335408	177.464
206.503	97.6659	69250.7	54848.8	0.792032	0.335349	177.634
206.603	97.6491	69272.2	54866	0.792035	0.33529	177.805
206.703	97.6323	69293.6	54883.1	0.792037	0.335232	177.975
206.803	97.6155	69315	54900.1	0.792038	0.335173	178.145
206.903	97.5986	69336.5	54917.2	0.79204	0.335115	178.316
207.003	97.5818	69357.9	54934.3	0.792041	0.335057	178.486
207.103	97.5648	69379.3	54951.3	0.792041	0.334998	178.657
207.203	97.5479	69400.7	54968.3	0.792042	0.33494	178.827
207.303	97.531	69422.2	54985.2	0.792042	0.334882	178.998
207.403	97.514	69443.6	55002.2	0.792041	0.334824	179.169
207.503	97.497	69465	55019.1	0.792041	0.334766	179.34
207.603	97.48	69486.5	55036	0.79204	0.334708	179.511
207.703	97.4629	69507.9	55052.9	0.792038	0.33465	179.682
207.803	97.4459	69529.3	55069.8	0.792037	0.334592	179.853
207.903	97.4288	69550.8	55086.6	0.792035	0.334534	180.024
208.003	97.4117	69572.2	55103.4	0.792033	0.334476	180.195
208.104	97.3946	69593.6	55120.2	0.79203	0.334418	180.367
208.204	97.3774	69615	55137	0.792027	0.334361	180.538
208.304	97.3602	69636.5	55153.8	0.792024	0.334303	180.71
208.404	97.343	69657.9	55170.5	0.792021	0.334245	180.882
208.504	97.3258	69679.3	55187.2	0.792017	0.334188	181.053
208.604	97.3086	69700.8	55203.9	0.792013	0.33413	181.225
208.704	97.2913	69722.2	55220.6	0.792009	0.334073	181.397
208.804	97.274	69743.6	55237.2	0.792004	0.334015	181.569
208.904	97.2567	69765	55253.8	0.791999	0.333958	181.741
209.004	97.2394	69786.5	55270.4	0.791993	0.333901	181.913
209.104	97.222	69807.9	55287	0.791988	0.333844	182.085
209.204	97.2046	69829.3	55303.6	0.791982	0.333787	182.258
209.304	97.1872	69850.8	55320.1	0.791975	0.333729	182.43
209.404	97.1698	69872.2	55336.6	0.791969	0.333672	182.602
209.504	97.1524	69893.6	55353.1	0.791962	0.333615	182.775
209.604	97.1349	69915.1	55369.6	0.791955	0.333558	182.948
209.704	97.1174	69936.5	55386	0.791947	0.333502	183.12
209.804	97.0999	69957.9	55402.4	0.791939	0.333445	183.293
209.904	97.0823	69979.3	55418.8	0.791931	0.333388	183.466
210.004	97.0648	70000.8	55435.2	0.791922	0.333331	183.639
210.104	97.0472	70022.2	55451.5	0.791914	0.333275	183.812
210.204	97.0296	70043.6	55467.9	0.791905	0.333218	183.985
210.304	97.012	70065.1	55484.2	0.791895	0.333161	184.158
210.404	96.9943	70086.5	55500.5	0.791885	0.333105	184.332
210.504	96.9767	70107.9	55516.7	0.791875	0.333048	184.505
210.604	96.959	70129.4	55533	0.791865	0.332992	184.678
210.704	96.9412	70150.8	55549.2	0.791854	0.332936	184.852
210.804	96.9235	70172.2	55565.4	0.791843	0.332879	185.026
210.904	96.9057	70193.6	55581.6	0.791832	0.332823	185.199
211.004	96.888	70215.1	55597.7	0.79182	0.332767	185.373
211.104	96.8702	70236.5	55613.8	0.791808	0.332711	185.547
211.204	96.8523	70257.9	55629.9	0.791796	0.332655	185.721
211.304	96.8345	70279.4	55646	0.791783	0.332599	185.895
211.404	96.8166	70300.8	55662.1	0.79177	0.332543	186.069
211.504	96.7987	70322.2	55678.1	0.791757	0.332487	186.243
211.604	96.7808	70343.7	55694.1	0.791744	0.332431	186.417
211.704	96.7629	70365.1	55710.1	0.79173	0.332375	186.592
211.804	96.7449	70386.5	55726.1	0.791716	0.33232	186.766
211.904	96.7269	70407.9	55742.1	0.791701	0.332264	186.941
212.004	96.7089	70429.4	55758	0.791686	0.332208	187.115
212.104	96.6909	70450.8	55773.9	0.791672	0.332153	187.29
212.204	96.6729	70472.2	55789.8	0.791656	0.332097	187.465
212.304	96.6548	70493.7	55805.6	0.79164	0.332042	187.64
212.404	96.6367	70515.1	55821.5	0.791624	0.331986	187.815
212.504	96.6186	70536.5	55837.3	0.791608	0.331931	187.99
212.604	96.6004	70558	55853.1	0.791591	0.331875	188.165
212.704	96.5823	70579.4	55868.9	0.791575	0.33182	188.34
212.804	96.5641	70600.8	55884.6	0.791557	0.331765	188.515
212.904	96.5459	70622.2	55900.3	0.79154	0.33171	188.69
213.004	96.5277	70643.7	55916	0.791522	0.331655	188.866
213.104	96.5094	70665.1	55931.7	0.791504	0.331599	189.041
213.204	96.4912	70686.5	55947.4	0.791485	0.331544	189.217
213.304	96.4729	70708	55963	0.791467	0.331489	189.393
213.404	96.4546	70729.4	55978.6	0.791448	0.331435	189.568
213.504	96.4362	70750.8	55994.2	0.791428	0.33138	189.744
