Q	H	P	Ph	ni	e	dHu
228.105	43.2381	59124.3	26822.4	0.453662	0.259198	216.301
228.205	43.199	59143.2	26809.9	0.453305	0.259167	216.489
228.305	43.16	59162.1	26797.4	0.45295	0.259136	216.677
228.405	43.1212	59181	26785.1	0.452596	0.259106	216.865
228.505	43.0825	59199.9	26772.8	0.452244	0.259075	217.053
228.605	43.044	59218.8	26760.6	0.451893	0.259045	217.241
228.705	43.0056	59237.7	26748.4	0.451543	0.259014	217.43
228.805	42.9674	59256.6	26736.3	0.451195	0.258983	217.618
228.905	42.9294	59275.5	26724.3	0.450849	0.258953	217.807
229.005	42.8915	59294.4	26712.4	0.450504	0.258922	217.995
229.105	42.8538	59313.3	26700.6	0.450161	0.258892	218.184
229.205	42.8162	59332.2	26688.8	0.44982	0.258861	218.373
229.305	42.7788	59351.2	26677.1	0.449479	0.258831	218.562
229.405	42.7416	59370.1	26665.5	0.449141	0.2588	218.751
229.505	42.7045	59389	26654	0.448804	0.25877	218.94
229.605	42.6676	59407.9	26642.6	0.448468	0.25874	219.129
229.705	42.6308	59426.8	26631.2	0.448134	0.258709	219.318
229.805	42.5942	59445.7	26619.9	0.447803	0.258679	219.507
229.905	42.5578	59464.6	26608.7	0.447471	0.258649	219.697
230.005	42.5215	59483.5	26597.6	0.447142	0.258619	219.886
230.105	42.4854	59502.4	26586.6	0.446815	0.258588	220.076
230.205	42.4495	59521.3	26575.6	0.446489	0.258558	220.265
230.305	42.4136	59540.2	26564.8	0.446165	0.258528	220.455
230.405	42.378	59559.1	26554	0.445842	0.258498	220.645
230.505	42.3426	59578	26543.3	0.445521	0.258468	220.834
230.605	42.3073	59596.9	26532.7	0.445202	0.258437	221.024
230.705	42.2722	59615.8	26522.2	0.444884	0.258407	221.214
230.805	42.2373	59634.8	26511.7	0.444568	0.258377	221.404
230.905	42.2025	59653.7	26501.4	0.444254	0.258347	221.595
231.005	42.1679	59672.6	26491.1	0.443941	0.258317	221.785
231.105	42.1335	59691.5	26481	0.44363	0.258287	221.975
231.205	42.0993	59710.4	26470.9	0.443321	0.258257	222.166
231.305	42.0651	59729.3	26460.9	0.443013	0.258227	222.356
231.405	42.0313	59748.2	26451	0.442708	0.258198	222.547
231.505	41.9975	59767.1	26441.2	0.442403	0.258168	222.737
231.605	41.9639	59786	26431.5	0.442101	0.258138	222.928
231.705	41.9306	59804.9	26421.8	0.4418	0.258108	223.119
231.805	41.8974	59823.8	26412.3	0.441502	0.258078	223.31
231.905	41.8643	59842.7	26402.9	0.441204	0.258049	223.501
232.005	41.8315	59861.6	26393.5	0.440909	0.258019	223.692
232.105	41.7988	59880.5	26384.3	0.440615	0.257989	223.883
232.205	41.7663	59899.4	26375.1	0.440323	0.257959	224.074
232.305	41.734	59918.4	26366.1	0.440033	0.25793	224.266
232.405	41.7018	59937.3	26357.1	0.439745	0.2579	224.457
232.505	41.6699	59956.2	26348.2	0.439458	0.25787	224.649
232.605	41.6381	59975.1	26339.5	0.439173	0.257841	224.84
232.705	41.6065	59994	26330.8	0.43889	0.257811	225.032
232.805	41.5751	60012.9	26322.2	0.438609	0.257782	225.224
232.905	41.5438	60031.8	26313.7	0.43833	0.257752	225.415
233.005	41.5128	60050.7	26305.3	0.438052	0.257723	225.607
233.105	41.4819	60069.6	26297.1	0.437777	0.257693	225.799
233.205	41.4512	60088.5	26288.9	0.437503	0.257664	225.991
233.305	41.4207	60107.4	26280.8	0.437231	0.257634	226.183
233.405	41.3905	60126.3	26272.9	0.436961	0.257605	226.376
233.505	41.3603	60145.2	26265	0.436693	0.257576	226.568
233.605	41.3304	60164.1	26257.2	0.436426	0.257546	226.76
233.705	41.3006	60183	26249.5	0.436162	0.257517	226.953
233.805	41.2711	60202	26242	0.435899	0.257488	227.145
233.905	41.2417	60220.9	26234.5	0.435639	0.257459	227.338
234.005	41.2125	60239.8	26227.2	0.43538	0.257429	227.531
234.105	41.1835	60258.7	26219.9	0.435123	0.2574	227.724
234.205	41.1547	60277.6	26212.8	0.434868	0.257371	227.917
234.305	41.1261	60296.5	26205.7	0.434615	0.257342	228.11
234.405	41.0977	60315.4	26198.8	0.434364	0.257313	228.303
234.505	41.0695	60334.3	26192	0.434115	0.257284	228.496
234.605	41.0415	60353.2	26185.3	0.433867	0.257254	228.689
234.705	41.0136	60372.1	26178.7	0.433622	0.257225	228.882
234.805	40.986	60391	26172.2	0.433379	0.257196	229.076
234.905	40.9586	60409.9	26165.8	0.433138	0.257167	229.269
235.005	40.9314	60428.8	26159.6	0.432899	0.257138	229.463
235.105	40.9043	60447.7	26153.4	0.432661	0.257109	229.656
235.205	40.8774	60466.6	26147.3	0.432426	0.25708	229.85
235.305	40.8508	60485.6	26141.4	0.432193	0.257052	230.044
235.405	40.8244	60504.5	26135.6	0.431962	0.257023	230.238
235.505	40.7981	60523.4	26129.9	0.431732	0.256994	230.432
235.605	40.7721	60542.3	26124.3	0.431505	0.256965	230.626
235.705	40.7462	60561.2	26118.8	0.43128	0.256936	230.82
235.805	40.7206	60580.1	26113.5	0.431057	0.256907	231.014
235.905	40.6952	60599	26108.2	0.430836	0.256879	231.208
236.005	40.67	60617.9	26103.1	0.430617	0.25685	231.403
236.105	40.6449	60636.8	26098.1	0.4304	0.256821	231.597
236.205	40.6201	60655.7	26093.2	0.430185	0.256792	231.792
236.305	40.5955	60674.6	26088.5	0.429973	0.256764	231.986
236.405	40.5711	60693.5	26083.8	0.429763	0.256735	232.181
236.505	40.5469	60712.4	26079.2	0.429554	0.256707	232.376
236.605	40.5229	60731.3	26074.9	0.429348	0.256678	232.571
236.705	40.4991	60750.2	26070.5	0.429143	0.256649	232.766
236.805	40.4755	60769.2	26066.4	0.428941	0.256621	232.961
236.905	40.4522	60788.1	26062.3	0.428741	0.256592	233.156
237.005	40.429	60807	26058.4	0.428543	0.256564	233.351
237.105	40.4061	60825.9	26054.6	0.428348	0.256535	233.546
237.205	40.3833	60844.8	26050.9	0.428154	0.256507	233.742
237.305	40.3609	60863.7	26047.4	0.427963	0.256478	233.937
237.405	40.3385	60882.6	26044	0.427774	0.25645	234.133
237.505	40.3164	60901.5	26040.7	0.427587	0.256422	234.328
237.605	40.2946	60920.4	26037.5	0.427402	0.256393	234.524
237.705	40.2729	60939.3	26034.5	0.42722	0.256365	234.72
237.805	40.2514	60958.2	26031.6	0.427039	0.256337	234.916
237.905	40.2303	60977.1	26028.8	0.426862	0.256308	235.111
238.005	40.2092	60996	26026.1	0.426686	0.25628	235.307
238.105	40.1884	61014.9	26023.6	0.426512	0.256252	235.504
238.205	40.1679	61033.8	26021.2	0.426341	0.256224	235.7
238.305	40.1476	61052.8	26019	0.426172	0.256195	235.896
238.405	40.1274	61071.7	26016.8	0.426005	0.256167	236.092
238.505	40.1075	61090.6	26014.8	0.42584	0.256139	236.289
238.605	40.0878	61109.5	26013	0.425678	0.256111	236.485
238.705	40.0684	61128.4	26011.3	0.425518	0.256083	236.682
238.805	40.0491	61147.3	26009.6	0.42536	0.256055	236.879
238.905	40.0301	61166.2	26008.2	0.425205	0.256027	237.075
239.005	40.0114	61185.1	26006.9	0.425052	0.255999	237.272
239.105	39.9928	61204	26005.7	0.424902	0.255971	237.469
239.205	39.9745	61222.9	26004.6	0.424753	0.255943	237.666
239.305	39.9564	61241.8	26003.7	0.424608	0.255915	237.863
239.405	39.9385	61260.7	26003	0.424464	0.255887	238.06
239.505	39.9209	61279.6	26002.3	0.424322	0.255859	238.258
239.605	39.9034	61298.5	26001.8	0.424183	0.255831	238.455
239.705	39.8862	61317.4	26001.5	0.424047	0.255803	238.652
239.805	39.8693	61336.4	26001.3	0.423913	0.255775	238.85
239.905	39.8526	61355.3	26001.2	0.423781	0.255748	239.048
240.005	39.8361	61374.2	26001.3	0.423652	0.25572	239.245
240.105	39.8198	61393.1	26001.5	0.423524	0.255692	239.443
240.205	39.8038	61412	26001.9	0.423401	0.255664	239.641
240.305	39.788	61430.9	26002.4	0.423278	0.255637	239.839
240.405	39.7725	61449.8	26003	0.423159	0.255609	240.037
240.505	39.7572	61468.7	26003.8	0.423042	0.255581	240.235
240.605	39.742	61487.6	26004.8	0.422927	0.255554	240.433
240.705	39.7272	61506.5	26005.8	0.422814	0.255526	240.631
240.805	39.7126	61525.4	26007.1	0.422705	0.255498	240.83
240.906	39.6983	61544.3	26008.5	0.422598	0.255471	241.028
241.006	39.6841	61563.2	26010	0.422493	0.255443	241.227
241.106	39.6703	61582.1	26011.7	0.422391	0.255416	241.425
241.206	39.6566	61601	26013.6	0.422291	0.255388	241.624
241.306	39.6432	61620	26015.6	0.422194	0.255361	241.822
241.406	39.6301	61638.9	26017.7	0.422099	0.255333	242.021
241.506	39.6172	61657.8	26020	0.422007	0.255306	242.22
241.606	39.6045	61676.7	26022.5	0.421917	0.255278	242.419
241.706	39.592	61695.6	26025	0.42183	0.255251	242.618
241.806	39.5799	61714.5	26027.8	0.421746	0.255224	242.817
241.906	39.568	61733.4	26030.7	0.421664	0.255196	243.017
242.006	39.5562	61752.3	26033.8	0.421584	0.255169	243.216
242.106	39.5448	61771.2	26037	0.421508	0.255142	243.415
242.206	39.5337	61790.1	26040.4	0.421434	0.255114	243.615
242.306	39.5227	61809	26044	0.421362	0.255087	243.814
242.406	39.5121	61827.9	26047.7	0.421293	0.25506	244.014
242.506	39.5016	61846.8	26051.6	0.421227	0.255033	244.214
242.606	39.4914	61865.7	26055.6	0.421163	0.255005	244.414
242.706	39.4815	61884.6	26059.8	0.421102	0.254978	244.614
242.806	39.4719	61903.6	26064.1	0.421044	0.254951	244.813
242.906	39.4624	61922.5	26068.6	0.420988	0.254924	245.014
243.006	39.4532	61941.4	26073.3	0.420935	0.254897	245.214
243.106	39.4444	61960.3	26078.2	0.420886	0.25487	245.414
243.206	39.4357	61979.2	26083.2	0.420837	0.254843	245.614
243.306	39.4273	61998.1	26088.3	0.420793	0.254816	245.815
243.406	39.4192	62017	26093.7	0.42075	0.254789	246.015
243.506	39.4113	62035.9	26099.2	0.420711	0.254762	246.216
243.606	39.4037	62054.8	26104.8	0.420674	0.254735	246.416
243.706	39.3964	62073.7	26110.7	0.42064	0.254708	246.617
243.806	39.3893	62092.6	26116.7	0.420609	0.254681	246.818
243.906	39.3824	62111.5	26122.9	0.420581	0.254654	247.019
244.006	39.3759	62130.4	26129.3	0.420555	0.254627	247.22
244.106	39.3696	62149.3	26135.8	0.420532	0.2546	247.421
244.206	39.3635	62168.2	26142.5	0.420512	0.254573	247.622
244.306	39.3578	62187.2	26149.4	0.420495	0.254546	247.823
244.406	39.3523	62206.1	26156.4	0.42048	0.25452	248.024
244.506	39.347	62225	26163.6	0.420468	0.254493	248.226
244.606	39.342	62243.9	26171	0.420459	0.254466	248.427
244.706	39.3373	62262.8	26178.6	0.420453	0.254439	248.629
244.806	39.3329	62281.7	26186.3	0.42045	0.254413	248.83
244.906	39.3288	62300.6	26194.3	0.42045	0.254386	249.032
245.006	39.3249	62319.5	26202.4	0.420452	0.254359	249.234
245.106	39.3212	62338.4	26210.6	0.420457	0.254333	249.436
245.206	39.3179	62357.3	26219.1	0.420466	0.254306	249.638
245.306	39.3149	62376.2	26227.8	0.420477	0.254279	249.84
245.406	39.3121	62395.1	26236.6	0.420491	0.254253	250.042
245.506	39.3095	62414	26245.6	0.420507	0.254226	250.244
245.606	39.3072	62432.9	26254.8	0.420528	0.2542	250.446
245.706	39.3053	62451.8	26264.2	0.420551	0.254173	250.649
245.806	39.3036	62470.8	26273.7	0.420576	0.254147	250.851
245.906	39.3021	62489.7	26283.4	0.420604	0.25412	251.054
246.006	39.3011	62508.6	26293.4	0.420637	0.254094	251.256
246.106	39.3002	62527.5	26303.5	0.420671	0.254067	251.459
246.206	39.2996	62546.4	26313.8	0.420709	0.254041	251.662
246.306	39.2993	62565.3	26324.3	0.420749	0.254015	251.865
246.406	39.2993	62584.2	26335	0.420793	0.253988	252.068
246.506	39.2996	62603.1	26345.9	0.42084	0.253962	252.271
246.606	39.3001	62622	26356.9	0.420889	0.253936	252.474
246.706	39.301	62640.9	26368.2	0.420942	0.253909	252.677
246.806	39.3021	62659.8	26379.6	0.420997	0.253883	252.88
246.906	39.3035	62678.7	26391.2	0.421056	0.253857	253.084
247.006	39.3053	62697.6	26403.1	0.421118	0.253831	253.287
247.106	39.3072	62716.5	26415.1	0.421182	0.253804	253.49
247.206	39.3095	62735.4	26427.3	0.42125	0.253778	253.694
247.306	39.3121	62754.4	26439.8	0.421322	0.253752	253.898
247.406	39.3149	62773.3	26452.4	0.421395	0.253726	254.102
247.506	39.3181	62792.2	26465.2	0.421473	0.2537	254.305
247.606	39.3216	62811.1	26478.2	0.421553	0.253674	254.509
247.706	39.3252	62830	26491.4	0.421636	0.253647	254.713
247.806	39.3293	62848.9	26504.8	0.421723	0.253621	254.917
247.906	39.3336	62867.8	26518.5	0.421813	0.253595	255.122
248.006	39.3382	62886.7	26532.2	0.421905	0.253569	255.326
248.106	39.3431	62905.6	26546.3	0.422001	0.253543	255.53
248.206	39.3484	62924.5	26560.5	0.422101	0.253517	255.735
248.306	39.3539	62943.4	26574.9	0.422203	0.253491	255.939
248.406	39.3597	62962.3	26589.5	0.422308	0.253465	256.144
248.506	39.3657	62981.2	26604.3	0.422417	0.25344	256.348
248.606	39.3722	63000.1	26619.4	0.422529	0.253414	256.553
248.706	39.3789	63019	26634.7	0.422644	0.253388	256.758
248.806	39.3859	63037.9	26650.1	0.422763	0.253362	256.963
248.906	39.3933	63056.9	26665.8	0.422885	0.253336	257.168
249.006	39.4008	63075.8	26681.6	0.423009	0.25331	257.373
249.106	39.4088	63094.7	26697.7	0.423137	0.253284	257.578
249.206	39.417	63113.6	26714	0.423269	0.253259	257.783
249.306	39.4255	63132.5	26730.5	0.423403	0.253233	257.989
249.406	39.4344	63151.4	26747.2	0.423541	0.253207	258.194
249.506	39.4436	63170.3	26764.2	0.423683	0.253181	258.4
249.606	39.453	63189.2	26781.3	0.423828	0.253156	258.605
249.706	39.4628	63208.1	26798.7	0.423976	0.25313	258.811
249.806	39.4729	63227	26816.3	0.424127	0.253104	259.017
249.906	39.4833	63245.9	26834.1	0.424282	0.253079	259.222
250.006	39.4939	63264.8	26852.1	0.424439	0.253053	259.428
250.106	39.5049	63283.7	26870.3	0.4246	0.253028	259.634
250.206	39.5163	63302.6	26888.8	0.424766	0.253002	259.84
250.306	39.528	63321.5	26907.5	0.424934	0.252976	260.047
250.406	39.5399	63340.5	26926.3	0.425105	0.252951	260.253
250.506	39.5522	63359.4	26945.5	0.42528	0.252925	260.459
250.606	39.5648	63378.3	26964.8	0.425458	0.2529	260.666
250.706	39.5777	63397.2	26984.4	0.42564	0.252874	260.872
250.806	39.591	63416.1	27004.2	0.425826	0.252849	261.079
250.906	39.6045	63435	27024.2	0.426015	0.252824	261.285
251.006	39.6184	63453.9	27044.5	0.426206	0.252798	261.492
251.106	39.6326	63472.8	27064.9	0.426402	0.252773	261.699
251.206	39.6471	63491.7	27085.6	0.426601	0.252747	261.906
251.306	39.6619	63510.6	27106.5	0.426803	0.252722	262.113
251.406	39.6771	63529.5	27127.7	0.427009	0.252697	262.32
251.506	39.6926	63548.4	27149.1	0.427219	0.252671	262.527
251.606	39.7085	63567.3	27170.7	0.427432	0.252646	262.734
251.706	39.7246	63586.2	27192.6	0.427649	0.252621	262.941
251.806	39.7411	63605.1	27214.7	0.427869	0.252596	263.149
251.906	39.7579	63624.1	27237	0.428092	0.25257	263.356
252.006	39.775	63643	27259.5	0.42832	0.252545	263.564
252.106	39.7925	63661.9	27282.3	0.428551	0.25252	263.772
252.206	39.8103	63680.8	27305.4	0.428785	0.252495	263.979
252.306	39.8284	63699.7	27328.6	0.429023	0.25247	264.187
252.406	39.8469	63718.6	27352.2	0.429265	0.252445	264.395
252.506	39.8657	63737.5	27375.9	0.42951	0.25242	264.603
252.606	39.8848	63756.4	27399.9	0.429759	0.252394	264.811
252.706	39.9043	63775.3	27424.1	0.430011	0.252369	265.019
252.806	39.9241	63794.2	27448.6	0.430267	0.252344	265.227
252.906	39.9442	63813.1	27473.3	0.430527	0.252319	265.436
253.006	39.9647	63832	27498.2	0.43079	0.252294	265.644
253.106	39.9856	63850.9	27523.5	0.431058	0.252269	265.852
253.206	40.0067	63869.8	27548.9	0.431328	0.252244	266.061
253.306	40.0282	63888.7	27574.6	0.431603	0.252219	266.27
253.406	40.0501	63907.7	27600.5	0.431882	0.252194	266.478
253.506	40.0722	63926.6	27626.7	0.432164	0.25217	266.687
253.606	40.0947	63945.5	27653.1	0.432449	0.252145	266.896
253.706	40.1177	63964.4	27679.9	0.432739	0.25212	267.105
253.806	40.1409	63983.3	27706.8	0.433032	0.252095	267.314
253.906	40.1644	64002.2	27734	0.433329	0.25207	267.523
254.006	40.1883	64021.1	27761.4	0.433629	0.252045	267.732
254.106	40.2127	64040	27789.2	0.433934	0.252021	267.942
254.206	40.2373	64058.9	27817.1	0.434242	0.251996	268.151
254.306	40.2622	64077.8	27845.3	0.434554	0.251971	268.36
254.406	40.2875	64096.7	27873.8	0.43487	0.251946	268.57
254.506	40.3132	64115.6	27902.5	0.43519	0.251922	268.78
254.606	40.3392	64134.5	27931.4	0.435513	0.251897	268.989
254.706	40.3656	64153.4	27960.7	0.435841	0.251872	269.199
254.806	40.3923	64172.3	27990.2	0.436172	0.251848	269.409
254.906	40.4194	64191.3	28020	0.436507	0.251823	269.619
255.006	40.4468	64210.2	28050	0.436847	0.251798	269.829
255.106	40.4746	64229.1	28080.3	0.43719	0.251774	270.039
255.206	40.5028	64248	28110.8	0.437537	0.251749	270.249
255.306	40.5313	64266.9	28141.7	0.437887	0.251725	270.459
255.406	40.5602	64285.8	28172.8	0.438242	0.2517	270.67
255.506	40.5895	64304.7	28204.1	0.438601	0.251675	270.88
255.606	40.6191	64323.6	28235.7	0.438963	0.251651	271.091
255.706	40.649	64342.5	28267.6	0.43933	0.251626	271.301
255.806	40.6793	64361.4	28299.7	0.4397	0.251602	271.512
255.906	40.7101	64380.3	28332.2	0.440075	0.251578	271.723
256.006	40.7411	64399.2	28364.9	0.440454	0.251553	271.934
256.106	40.7725	64418.1	28397.8	0.440836	0.251529	272.145
256.206	40.8044	64437	28431.1	0.441223	0.251504	272.356
256.306	40.8365	64455.9	28464.6	0.441613	0.25148	272.567
256.406	40.869	64474.9	28498.4	0.442008	0.251456	272.778
256.506	40.902	64493.8	28532.5	0.442407	0.251431	272.989
256.606	40.9353	64512.7	28566.8	0.44281	0.251407	273.201
256.706	40.9689	64531.6	28601.5	0.443216	0.251383	273.412
256.806	41.0029	64550.5	28636.3	0.443627	0.251358	273.623
256.906	41.0373	64569.4	28671.5	0.444042	0.251334	273.835
257.006	41.0721	64588.3	28707	0.444461	0.25131	274.047
257.106	41.1072	64607.2	28742.7	0.444884	0.251286	274.258
257.206	41.1428	64626.1	28778.8	0.445312	0.251262	274.47
257.306	41.1787	64645	28815.1	0.445744	0.251237	274.682
257.406	41.215	64663.9	28851.7	0.446179	0.251213	274.894
257.507	41.2516	64682.8	28888.6	0.446619	0.251189	275.106
257.607	41.2887	64701.7	28925.8	0.447063	0.251165	275.318
257.707	41.3261	64720.6	28963.2	0.447511	0.251141	275.531
257.807	41.3639	64739.5	29001	0.447964	0.251117	275.743
257.907	41.4021	64758.4	29039	0.44842	0.251093	275.956
258.007	41.4407	64777.4	29077.3	0.448881	0.251069	276.168
258.107	41.4796	64796.3	29115.9	0.449346	0.251045	276.381
258.207	41.519	64815.2	29154.9	0.449815	0.251021	276.593
258.307	41.5587	64834.1	29194.1	0.450289	0.250997	276.806
258.407	41.5988	64853	29233.6	0.450767	0.250973	277.019
258.507	41.6394	64871.9	29273.4	0.45125	0.250949	277.232
258.607	41.6803	64890.8	29313.5	0.451736	0.250925	277.445
258.707	41.7216	64909.7	29353.9	0.452226	0.250901	277.658
258.807	41.7633	64928.6	29394.6	0.452722	0.250877	277.871
258.907	41.8053	64947.5	29435.5	0.45322	0.250853	278.084
259.007	41.8478	64966.4	29476.8	0.453724	0.250829	278.298
259.107	41.8908	64985.3	29518.5	0.454233	0.250805	278.511
259.207	41.934	65004.2	29560.4	0.454745	0.250782	278.724
259.307	41.9776	65023.1	29602.5	0.455261	0.250758	278.938
259.407	42.0218	65042	29645.1	0.455783	0.250734	279.152
259.507	42.0662	65061	29687.8	0.456308	0.25071	279.365
259.607	42.1111	65079.9	29731	0.456838	0.250686	279.579
259.707	42.1563	65098.8	29774.4	0.457372	0.250663	279.793
259.807	42.202	65117.7	29818.1	0.457911	0.250639	280.007
259.907	42.2481	65136.6	29862.2	0.458454	0.250615	280.221
260.007	42.2946	65155.5	29906.5	0.459002	0.250592	280.435
260.107	42.3415	65174.4	29951.2	0.459555	0.250568	280.65
260.207	42.3887	65193.3	29996.2	0.460111	0.250544	280.864
260.307	42.4364	65212.2	30041.5	0.460673	0.250521	281.078
260.407	42.4846	65231.1	30087.1	0.461239	0.250497	281.293
260.507	42.533	65250	30133	0.461808	0.250473	281.507
260.607	42.5819	65268.9	30179.2	0.462383	0.25045	281.722
260.707	42.6313	65287.8	30225.8	0.462963	0.250426	281.937
260.807	42.6811	65306.7	30272.7	0.463546	0.250403	282.151
260.907	42.7312	65325.6	30319.9	0.464134	0.250379	282.366
261.007	42.7818	65344.6	30367.4	0.464727	0.250356	282.581
261.107	42.8328	65363.5	30415.2	0.465325	0.250332	282.796
261.207	42.8842	65382.4	30463.4	0.465927	0.250309	283.011
261.307	42.936	65401.3	30511.9	0.466534	0.250285	283.227
261.407	42.9882	65420.2	30560.7	0.467145	0.250262	283.442
261.507	43.0409	65439.1	30609.8	0.467761	0.250239	283.657
261.607	43.094	65458	30659.3	0.468382	0.250215	283.873
261.707	43.1475	65476.9	30709.2	0.469008	0.250192	284.088
261.807	43.2014	65495.8	30759.3	0.469637	0.250169	284.304
261.907	43.2558	65514.7	30809.7	0.470272	0.250145	284.52
262.007	43.3106	65533.6	30860.5	0.470912	0.250122	284.736
262.107	43.3658	65552.5	30911.7	0.471556	0.250099	284.951
262.207	43.4214	65571.4	30963.1	0.472204	0.250075	285.167
262.307	43.4774	65590.3	31014.9	0.472857	0.250052	285.383
262.407	43.5339	65609.2	31067	0.473516	0.250029	285.6
262.507	43.5907	65628.2	31119.5	0.474178	0.250006	285.816
262.607	43.6481	65647.1	31172.2	0.474846	0.249982	286.032
262.707	43.7059	65666	31225.4	0.475519	0.249959	286.248
262.807	43.7641	65684.9	31278.9	0.476196	0.249936	286.465
262.907	43.8227	65703.8	31332.7	0.476878	0.249913	286.681
263.007	43.8818	65722.7	31386.9	0.477566	0.24989	286.898
263.107	43.9413	65741.6	31441.4	0.478258	0.249867	287.115
263.207	44.0012	65760.5	31496.2	0.478954	0.249843	287.332
263.307	44.0616	65779.4	31551.5	0.479656	0.24982	287.548
263.407	44.1224	65798.3	31607	0.480362	0.249797	287.765
263.507	44.1836	65817.2	31662.9	0.481073	0.249774	287.982
263.607	44.2454	65836.1	31719.2	0.481789	0.249751	288.199
263.707	44.3075	65855	31775.8	0.482511	0.249728	288.417
263.807	44.3701	65873.9	31832.7	0.483236	0.249705	288.634
263.907	44.433	65892.8	31889.9	0.483967	0.249682	288.851
264.007	44.4965	65911.8	31947.6	0.484703	0.249659	289.069
264.107	44.5605	65930.7	32005.6	0.485444	0.249636	289.286
264.207	44.6248	65949.6	32064	0.486189	0.249613	289.504
264.307	44.6896	65968.5	32122.7	0.486941	0.24959	289.722
264.407	44.7548	65987.4	32181.8	0.487696	0.249568	289.939
264.507	44.8205	66006.3	32241.2	0.488456	0.249545	290.157
264.607	44.8867	66025.2	32301	0.489223	0.249522	290.375
264.707	44.9533	66044.1	32361.2	0.489993	0.249499	290.593
264.807	45.0203	66063	32421.6	0.490769	0.249476	290.811
264.907	45.0879	66081.9	32482.6	0.49155	0.249453	291.029
265.007	45.1559	66100.8	32543.8	0.492336	0.249431	291.248
265.107	45.2242	66119.7	32605.4	0.493127	0.249408	291.466
265.207	45.2931	66138.6	32667.3	0.493922	0.249385	291.684
265.307	45.3625	66157.5	32729.7	0.494724	0.249362	291.903
265.407	45.4323	66176.4	32792.4	0.49553	0.24934	292.122
265.507	45.5025	66195.4	32855.5	0.496342	0.249317	292.34
265.607	45.5733	66214.3	32919	0.497159	0.249294	292.559
265.707	45.6444	66233.2	32982.8	0.49798	0.249271	292.778
265.807	45.7161	66252.1	33047	0.498807	0.249249	292.997
265.907	45.7882	66271	33111.6	0.49964	0.249226	293.216
266.007	45.8608	66289.9	33176.6	0.500477	0.249204	293.435
266.107	45.9338	66308.8	33241.9	0.501319	0.249181	293.654
266.207	46.0073	66327.7	33307.6	0.502167	0.249158	293.873
266.307	46.0812	66346.6	33373.7	0.50302	0.249136	294.093
266.407	46.1557	66365.5	33440.1	0.503878	0.249113	294.312
266.507	46.2306	66384.4	33507	0.504741	0.249091	294.532
266.607	46.306	66403.3	33574.2	0.505611	0.249068	294.751
266.707	46.3819	66422.2	33641.8	0.506485	0.249046	294.971
266.807	46.4582	66441.1	33709.8	0.507364	0.249023	295.191
266.907	46.535	66460	33778.3	0.508249	0.249001	295.41
267.007	46.6123	66479	33847	0.509139	0.248978	295.63
267.107	46.69	66497.9	33916.1	0.510033	0.248956	295.85
267.207	46.7683	66516.8	33985.7	0.510935	0.248933	296.07
267.307	46.8469	66535.7	34055.6	0.51184	0.248911	296.291
267.407	46.9261	66554.6	34126	0.512751	0.248889	296.511
267.507	47.0058	66573.5	34196.7	0.513669	0.248866	296.731
267.607	47.086	66592.4	34267.8	0.514591	0.248844	296.952
267.707	47.1666	66611.3	34339.3	0.515518	0.248822	297.172
267.807	47.2478	66630.2	34411.3	0.516452	0.248799	297.393
267.907	47.3294	66649.1	34483.6	0.51739	0.248777	297.613
268.007	47.4115	66668	34556.3	0.518333	0.248755	297.834
268.107	47.494	66686.9	34629.4	0.519283	0.248732	298.055
268.207	47.5772	66705.8	34702.9	0.520238	0.24871	298.276
268.307	47.6607	66724.7	34776.8	0.521198	0.248688	298.497
268.407	47.7448	66743.6	34851.1	0.522164	0.248666	298.718
268.507	47.8294	66762.5	34925.9	0.523136	0.248643	298.939
268.607	47.9144	66781.5	35001	0.524113	0.248621	299.16
268.707	47.9999	66800.4	35076.5	0.525095	0.248599	299.381
268.807	48.086	66819.3	35152.5	0.526083	0.248577	299.603
268.907	48.1725	66838.2	35228.9	0.527077	0.248555	299.824
269.007	48.2595	66857.1	35305.6	0.528076	0.248533	300.046
269.107	48.3471	66876	35382.8	0.529081	0.248511	300.268
269.207	48.4351	66894.9	35460.4	0.530092	0.248489	300.489
269.307	48.5236	66913.8	35538.4	0.531107	0.248466	300.711
269.407	48.6126	66932.7	35616.8	0.532129	0.248444	300.933
269.507	48.7022	66951.6	35695.7	0.533157	0.248422	301.155
269.607	48.7922	66970.5	35774.9	0.534189	0.2484	301.377
269.707	48.8827	66989.4	35854.6	0.535228	0.248378	301.599
269.807	48.9738	67008.3	35934.7	0.536273	0.248356	301.821
269.907	49.0653	67027.2	36015.3	0.537323	0.248334	302.044
270.007	49.1574	67046.2	36096.2	0.538378	0.248312	302.266
270.107	49.25	67065.1	36177.6	0.53944	0.24829	302.489
270.207	49.3431	67084	36259.4	0.540507	0.248269	302.711
270.307	49.4367	67102.9	36341.6	0.54158	0.248247	302.934
270.407	49.5308	67121.8	36424.3	0.54266	0.248225	303.156
270.507	49.6254	67140.7	36507.3	0.543744	0.248203	303.379
270.607	49.7205	67159.6	36590.8	0.544834	0.248181	303.602
270.707	49.8162	67178.5	36674.8	0.54593	0.248159	303.825
270.807	49.9124	67197.4	36759.2	0.547033	0.248137	304.048
270.907	50.009	67216.3	36844	0.54814	0.248116	304.271
